id,name,state_id,state_code,country_id,country_code,latitude,longitude
103243,Gårdsten,1547,O,213,SE,57.8048,12.02883
103244,Göta,1547,O,213,SE,58.10617,12.15254
103245,Göteborg,1547,O,213,SE,57.70716,11.96679
103246,Göteborgs stad,1547,O,213,SE,57.72288,11.94577
103247,Götene,1547,O,213,SE,58.52824,13.49458
103248,Götene Kommun,1547,O,213,SE,58.55105,13.47866
103230,Gråbo,1547,O,213,SE,57.83625,12.29954
103228,Grästorp,1547,O,213,SE,58.33219,12.68122
103229,Grästorps Kommun,1547,O,213,SE,58.33333,12.66667
103220,Grebbestad,1547,O,213,SE,58.70248,11.25738
103232,Gullspång,1547,O,213,SE,58.98615,14.09644
103233,Gullspångs Kommun,1547,O,213,SE,58.933,14.18048
103261,Hammarkullen,1547,O,213,SE,57.78049,12.03604
103324,Härryda Kommun,1547,O,213,SE,57.67736,12.3201
103280,Henån,1547,O,213,SE,58.23848,11.67598
103282,Herrljunga,1547,O,213,SE,58.07739,13.02662
103283,Herrljunga Kommun,1547,O,213,SE,58.01156,13.12059
103286,Hindås,1547,O,213,SE,57.70338,12.44657
103288,Hjo,1547,O,213,SE,58.30133,14.28784
103289,Hjo Kommun,1547,O,213,SE,58.29642,14.20754
103290,Hjuvik,1547,O,213,SE,57.70167,11.71639
103337,Hönö,1547,O,213,SE,57.68972,11.64972
103298,Horred,1547,O,213,SE,57.35475,12.47777
103300,Hova,1547,O,213,SE,58.85363,14.21914
103341,Höviksnäs,1547,O,213,SE,58.03333,11.76667
103309,Hunnebostrand,1547,O,213,SE,58.44127,11.3032
103345,Ingared,1547,O,213,SE,57.85989,12.45161
103355,Jonstorp,1547,O,213,SE,58.0,12.71667
103368,Jörlanda,1547,O,213,SE,57.9863,11.82943
103436,Källby,1547,O,213,SE,58.50999,13.30582
103441,Kållered,1547,O,213,SE,57.60992,12.05106
103375,Karlsborg,1547,O,213,SE,58.53724,14.5047
103376,Karlsborgs Kommun,1547,O,213,SE,58.60994,14.45421
103393,Kinna,1547,O,213,SE,57.50728,12.69463
103406,Kode,1547,O,213,SE,57.94263,11.85051
103430,Kungälv,1547,O,213,SE,57.87096,11.98054
103431,Kungälvs Kommun,1547,O,213,SE,57.89697,11.88882
103425,Kungshamn,1547,O,213,SE,58.36305,11.25938
103435,Kvänum,1547,O,213,SE,58.3,13.18333
103452,Landvetter,1547,O,213,SE,57.68665,12.21169
103501,Länghem,1547,O,213,SE,57.6,13.23333
103459,Lerum,1547,O,213,SE,57.77051,12.26904
103460,Lerums Kommun,1547,O,213,SE,57.77452,12.26967
103464,Lidköping,1547,O,213,SE,58.50517,13.15765
103465,Lidköpings Kommun,1547,O,213,SE,58.5,13.0
103466,Lilla Edet,1547,O,213,SE,58.13333,12.13333
103467,Lilla Edets Kommun,1547,O,213,SE,58.13569,12.14345
103468,Limmared,1547,O,213,SE,57.53592,13.35566
103472,Lindome,1547,O,213,SE,57.56667,12.08333
103484,Ljungskile,1547,O,213,SE,58.22452,11.92014
103508,Lödöse,1547,O,213,SE,58.02994,12.15934
103510,Lövgärdet,1547,O,213,SE,57.81555,12.03861
103499,Lysekil,1547,O,213,SE,58.27429,11.43576
103500,Lysekils Kommun,1547,O,213,SE,58.34719,11.46688
103512,Majorna,1547,O,213,SE,57.69195,11.91605
103529,Mariestad,1547,O,213,SE,58.70971,13.82367
103530,Mariestads Kommun,1547,O,213,SE,58.70861,13.85424
103533,Marks Kommun,1547,O,213,SE,57.47604,12.59462
103536,Mellerud,1547,O,213,SE,58.69979,12.45312
103537,Melleruds Kommun,1547,O,213,SE,58.6911,12.41399
103560,Mölltorp,1547,O,213,SE,58.5,14.4
103562,Mölndal,1547,O,213,SE,57.6554,12.01378
103563,Mölndals kommun,1547,O,213,SE,57.60256,12.09889
103564,Mölnlycke,1547,O,213,SE,57.65893,12.11792
103553,Munkedal,1547,O,213,SE,58.46634,11.67345
103554,Munkedals Kommun,1547,O,213,SE,58.57334,11.70103
103557,Myggenäs,1547,O,213,SE,58.06176,11.74936
103576,Nolvik,1547,O,213,SE,57.775,11.83333
103592,Nossebro,1547,O,213,SE,58.18808,12.71599
104025,Öckerö,1547,O,213,SE,57.70814,11.65585
104026,Öckerö Kommun,1547,O,213,SE,57.69534,11.64825
104029,Ödsmål,1547,O,213,SE,58.1,11.85
104031,Öjersjö,1547,O,213,SE,57.69882,12.13448
103611,Olofstorp,1547,O,213,SE,57.80444,12.17131
103615,Olstorp,1547,O,213,SE,57.82277,12.27696
103620,Orust,1547,O,213,SE,58.18025,11.63419
103632,Partille,1547,O,213,SE,57.7395,12.10642
103633,Partille Kommun,1547,O,213,SE,57.73306,12.13072
103643,Rannebergen,1547,O,213,SE,57.80236,12.07131
103667,Rävlanda,1547,O,213,SE,57.65338,12.49791
103674,Rönnäng,1547,O,213,SE,57.93333,11.58333
103816,Sålanda,1547,O,213,SE,57.98333,12.21667
103679,Sandared,1547,O,213,SE,57.70992,12.79238
103809,Sätila,1547,O,213,SE,57.54172,12.43429
103694,Sjömarken,1547,O,213,SE,57.71533,12.83495
103691,Sjuntorp,1547,O,213,SE,58.2,12.21667
103696,Skara,1547,O,213,SE,58.38659,13.43836
103697,Skara Kommun,1547,O,213,SE,58.37759,13.47548
103720,Skärhamn,1547,O,213,SE,57.98665,11.55742
103703,Skepplanda,1547,O,213,SE,57.98333,12.2
103724,Skövde,1547,O,213,SE,58.39118,13.84506
103725,Skövde Kommun,1547,O,213,SE,58.43488,13.90358
103712,Skultorp,1547,O,213,SE,58.35,13.83333
103733,Smögen,1547,O,213,SE,58.35593,11.22411
103734,Sollebrunn,1547,O,213,SE,58.11667,12.53333
103743,Sotenäs Kommun,1547,O,213,SE,58.42215,11.34296
103751,Stenkullen,1547,O,213,SE,57.79476,12.31688
103753,Stenstorp,1547,O,213,SE,58.27254,13.71454
103754,Stenungsund,1547,O,213,SE,58.07046,11.8181
103755,Stenungsunds Kommun,1547,O,213,SE,58.06248,11.90473
103782,Stöpen,1547,O,213,SE,58.47802,13.86611
103761,Stora Höga,1547,O,213,SE,58.01667,11.83333
103775,Strömstad,1547,O,213,SE,58.93945,11.1712
103776,Strömstads Kommun,1547,O,213,SE,58.94891,11.25543
103780,Styrsö,1547,O,213,SE,57.61639,11.78556
103792,Surte,1547,O,213,SE,57.82533,12.01604
103796,Svanesund,1547,O,213,SE,58.14292,11.81821
103799,Svenljunga,1547,O,213,SE,57.49551,13.11078
103800,Svenljunga Kommun,1547,O,213,SE,57.39249,13.05216
103837,Tanums Kommun,1547,O,213,SE,58.71656,11.42571
103838,Tanumshede,1547,O,213,SE,58.72385,11.32587
103842,Tibro,1547,O,213,SE,58.42453,14.16162
103843,Tibro Kommun,1547,O,213,SE,58.4492,14.22664
103844,Tidaholm,1547,O,213,SE,58.18035,13.95824
103845,Tidaholms kommun,1547,O,213,SE,58.14842,13.94336
103855,Tjörns Kommun,1547,O,213,SE,58.00519,11.63101
103854,Tjuvkil,1547,O,213,SE,57.9,11.73333
103892,Töreboda,1547,O,213,SE,58.70739,14.12597
103893,Töreboda Kommun,1547,O,213,SE,58.67996,14.16139
103865,Torslanda,1547,O,213,SE,57.72432,11.77013
103869,Tranemo,1547,O,213,SE,57.48333,13.35
103870,Tranemo Kommun,1547,O,213,SE,57.5,13.43333
103876,Trollhättan,1547,O,213,SE,58.21208,12.35033
103894,Uddevalla,1547,O,213,SE,58.34784,11.9424
103895,Uddevalla Kommun,1547,O,213,SE,58.34099,11.84744
103896,Ulricehamn,1547,O,213,SE,57.79159,13.41422
103897,Ulricehamns Kommun,1547,O,213,SE,57.82059,13.46116
103962,Vänersborg,1547,O,213,SE,58.38075,12.3234
103963,Vänersborgs Kommun,1547,O,213,SE,58.39828,12.27554
103922,Vara,1547,O,213,SE,58.26234,12.95413
103923,Vara Kommun,1547,O,213,SE,58.24391,13.07285
103979,Vårgårda,1547,O,213,SE,58.03706,12.80907
103980,Vårgårda Kommun,1547,O,213,SE,57.98769,12.76888
103926,Vargön,1547,O,213,SE,58.35599,12.3906
103973,Västra Frölunda,1547,O,213,SE,57.64667,11.92944
103953,Vinninga,1547,O,213,SE,58.45,13.26667
103958,Viskafors,1547,O,213,SE,57.62941,12.8489
17357,Aarau,1639,AG,214,CH,47.39254,8.04422
17359,Aarburg,1639,AG,214,CH,47.32067,7.89986
17407,Aristau,1639,AG,214,CH,47.28692,8.36356
17424,Auw,1639,AG,214,CH,47.21082,8.36583
17431,Bad Zurzach,1639,AG,214,CH,47.58764,8.29365
17432,Baden,1639,AG,214,CH,47.47333,8.30592
17460,Berikon,1639,AG,214,CH,47.35155,8.37232
17467,Besenbüren,1639,AG,214,CH,47.31439,8.34586
17471,Bezirk Aarau,1639,AG,214,CH,47.37706,8.05235
17475,Bezirk Baden,1639,AG,214,CH,47.4566,8.30059
17476,Bezirk Bremgarten,1639,AG,214,CH,47.34927,8.33343
17477,Bezirk Brugg,1639,AG,214,CH,47.47776,8.17798
17491,Bezirk Kulm,1639,AG,214,CH,47.28757,8.13302
17494,Bezirk Laufenburg,1639,AG,214,CH,47.51844,8.03878
17496,Bezirk Lenzburg,1639,AG,214,CH,47.37184,8.1891
17501,Bezirk Muri,1639,AG,214,CH,47.25233,8.35362
17506,Bezirk Rheinfelden,1639,AG,214,CH,47.54048,7.83331
17521,Bezirk Zofingen,1639,AG,214,CH,47.28864,7.95697
17522,Bezirk Zurzach,1639,AG,214,CH,47.56182,8.2802
17536,Birmenstorf,1639,AG,214,CH,47.46152,8.24816
17537,Birr,1639,AG,214,CH,47.43432,8.20891
17549,Boniswil,1639,AG,214,CH,47.31725,8.18963
17558,Bremgarten,1639,AG,214,CH,47.35109,8.34214
17565,Brittnau,1639,AG,214,CH,47.25954,7.94689
17570,Brugg,1639,AG,214,CH,47.48096,8.20869
17579,Buchs,1639,AG,214,CH,47.39358,8.08233
17588,Buttwil,1639,AG,214,CH,47.26828,8.31064
17682,Densbüren,1639,AG,214,CH,47.4526,8.0533
17705,Dottikon,1639,AG,214,CH,47.38437,8.23981
17717,Dürrenäsch,1639,AG,214,CH,47.32094,8.15874
17732,Egliswil,1639,AG,214,CH,47.34922,8.18553
17734,Ehrendingen,1639,AG,214,CH,47.5025,8.34729
17737,Eiken,1639,AG,214,CH,47.53361,7.98801
17749,Endingen,1639,AG,214,CH,47.53742,8.29036
17810,Frick,1639,AG,214,CH,47.51169,8.02471
17824,Gebenstorf,1639,AG,214,CH,47.48136,8.23949
17834,Gipf-Oberfrick,1639,AG,214,CH,47.49875,8.00497
17853,Gontenschwil,1639,AG,214,CH,47.27166,8.14396
17880,Gränichen,1639,AG,214,CH,47.3593,8.10243
17939,Hägglingen,1639,AG,214,CH,47.38851,8.25285
17895,Hausen,1639,AG,214,CH,47.46396,8.20988
17960,Jonen,1639,AG,214,CH,47.2975,8.39282
17966,Kaiseraugst,1639,AG,214,CH,47.53966,7.72605
17967,Kaisten,1639,AG,214,CH,47.5416,8.04337
17978,Killwangen,1639,AG,214,CH,47.43223,8.35097
17985,Klingnau,1639,AG,214,CH,47.58361,8.2488
17999,Koblenz,1639,AG,214,CH,47.60972,8.2375
18010,Kölliken,1639,AG,214,CH,47.33337,8.02237
18012,Künten,1639,AG,214,CH,47.38887,8.33045
18020,Küttigen,1639,AG,214,CH,47.41484,8.04979
18043,Laufenburg,1639,AG,214,CH,47.55985,8.06225
18044,Lauffohr (Brugg),1639,AG,214,CH,47.50154,8.23122
18062,Leibstadt,1639,AG,214,CH,47.5879,8.17611
18066,Lenzburg,1639,AG,214,CH,47.38853,8.17503
18115,Magden,1639,AG,214,CH,47.52868,7.81128
18144,Meisterschwanden,1639,AG,214,CH,47.29489,8.22867
18148,Mellingen,1639,AG,214,CH,47.41903,8.27331
18151,Menziken,1639,AG,214,CH,47.23965,8.18996
18154,Merenschwand,1639,AG,214,CH,47.25944,8.37633
18191,Möhlin,1639,AG,214,CH,47.55915,7.84329
18176,Muhen,1639,AG,214,CH,47.33578,8.05536
18177,Mumpf,1639,AG,214,CH,47.54563,7.92123
18181,Murgenthal,1639,AG,214,CH,47.27145,7.83935
18182,Muri,1639,AG,214,CH,47.27428,8.33854
18215,Neuenhof,1639,AG,214,CH,47.44985,8.32682
18227,Niederlenz,1639,AG,214,CH,47.40079,8.1764
18228,Niederrohrdorf,1639,AG,214,CH,47.42409,8.30404
18250,Oberentfelden,1639,AG,214,CH,47.35639,8.04594
18257,Oberlunkhofen,1639,AG,214,CH,47.31244,8.39242
18263,Oberrohrdorf,1639,AG,214,CH,47.41833,8.31983
18264,Oberrüti,1639,AG,214,CH,47.16673,8.39441
18266,Obersiggenthal,1639,AG,214,CH,47.4875,8.29652
18281,Oftringen,1639,AG,214,CH,47.31382,7.92533
18293,Othmarsingen,1639,AG,214,CH,47.40125,8.21383
18363,Reinach,1639,AG,214,CH,47.25732,8.18091
18366,Rheinfelden,1639,AG,214,CH,47.55437,7.79403
18394,Rothrist,1639,AG,214,CH,47.30508,7.89196
18397,Rudolfstetten,1639,AG,214,CH,47.37101,8.38083
18399,Rupperswil,1639,AG,214,CH,47.40131,8.12877
18419,Safenwil,1639,AG,214,CH,47.32163,7.98254
18446,Sarmenstorf,1639,AG,214,CH,47.31109,8.2495
18456,Schafisheim,1639,AG,214,CH,47.37664,8.14263
18462,Schinznach Bad,1639,AG,214,CH,47.44992,8.16833
18463,Schinznach Dorf,1639,AG,214,CH,47.4465,8.14089
18483,Schöftland,1639,AG,214,CH,47.3059,8.05119
18474,Schwaderloch,1639,AG,214,CH,47.58541,8.14455
18501,Seengen,1639,AG,214,CH,47.32503,8.20724
18511,Seon,1639,AG,214,CH,47.34848,8.16072
18523,Sins,1639,AG,214,CH,47.19296,8.39384
18534,Spreitenbach,1639,AG,214,CH,47.42285,8.36792
18544,Staffelbach,1639,AG,214,CH,47.28395,8.04208
18548,Staufen,1639,AG,214,CH,47.38197,8.16681
18551,Stein,1639,AG,214,CH,47.54403,7.95256
18559,Strengelbach,1639,AG,214,CH,47.27917,7.92895
18562,Suhr,1639,AG,214,CH,47.37172,8.07967
18564,Sulz,1639,AG,214,CH,47.53602,8.09628
18577,Tegerfelden,1639,AG,214,CH,47.55809,8.28914
18580,Teufenthal,1639,AG,214,CH,47.32896,8.11777
18614,Turgi,1639,AG,214,CH,47.49201,8.25412
18625,Uerkheim,1639,AG,214,CH,47.30353,8.0232
18633,Unterkulm,1639,AG,214,CH,47.30998,8.11371
18634,Unterlunkhofen,1639,AG,214,CH,47.3212,8.38102
18636,Untersiggenthal,1639,AG,214,CH,47.50213,8.25554
18664,Veltheim,1639,AG,214,CH,47.43796,8.14722
18683,Villigen,1639,AG,214,CH,47.52682,8.21486
18684,Villmergen,1639,AG,214,CH,47.35009,8.24762
18685,Villnachern,1639,AG,214,CH,47.47098,8.15975
18692,Vordemwald,1639,AG,214,CH,47.27585,7.90114
18719,Waltenschwil,1639,AG,214,CH,47.33339,8.29791
18728,Wegenstetten,1639,AG,214,CH,47.49797,7.93141
18736,Wettingen,1639,AG,214,CH,47.47049,8.31636
18757,Windisch,1639,AG,214,CH,47.47899,8.21842
18760,Wittnau,1639,AG,214,CH,47.48139,7.97577
18761,Wohlen,1639,AG,214,CH,47.35066,8.27517
18782,Wölflinswil,1639,AG,214,CH,47.4607,7.99835
18788,Würenlingen,1639,AG,214,CH,47.53356,8.25666
18789,Würenlos,1639,AG,214,CH,47.44205,8.36261
18796,Zofingen,1639,AG,214,CH,47.28779,7.94586
17487,Bezirk Hinterland,1655,AR,214,CH,47.3647,9.2735
17500,Bezirk Mittelland,1655,AR,214,CH,47.377,9.43469
17517,Bezirk Vorderland,1655,AR,214,CH,47.44167,9.53869
17597,Bühler,1655,AR,214,CH,47.37348,9.42507
17819,Gais,1655,AR,214,CH,47.3615,9.45356
17901,Heiden,1655,AR,214,CH,47.44255,9.53293
17907,Herisau,1655,AR,214,CH,47.38615,9.27916
18359,Rehetobel,1655,AR,214,CH,47.42611,9.483
18477,Schwellbrunn,1655,AR,214,CH,47.35255,9.24894
18532,Speicher,1655,AR,214,CH,47.4109,9.44335
18579,Teufen,1655,AR,214,CH,47.3908,9.38644
18605,Trogen,1655,AR,214,CH,47.40782,9.46498
18643,Urnäsch,1655,AR,214,CH,47.31669,9.2795
18712,Waldstatt,1655,AR,214,CH,47.35627,9.28345
18720,Walzenhausen,1655,AR,214,CH,47.44867,9.60495
17400,Appenzell,1649,AI,214,CH,47.33103,9.40996
17852,Gonten,1649,AI,214,CH,47.32725,9.34705
17894,Haslen,1649,AI,214,CH,47.36931,9.36752
18245,Oberegg,1649,AI,214,CH,47.42531,9.55134
17371,Aesch,1641,BL,214,CH,47.47104,7.5973
17386,Allschwil,1641,BL,214,CH,47.55074,7.53599
17406,Arisdorf,1641,BL,214,CH,47.51323,7.76515
17408,Arlesheim,1641,BL,214,CH,47.49412,7.61979
17474,Bezirk Arlesheim,1641,BL,214,CH,47.51668,7.58733
17493,Bezirk Laufen,1641,BL,214,CH,47.42324,7.4875
17497,Bezirk Liestal,1641,BL,214,CH,47.48124,7.72714
17510,Bezirk Sissach,1641,BL,214,CH,47.44237,7.84871
17518,Bezirk Waldenburg,1641,BL,214,CH,47.39367,7.74137
17530,Binningen,1641,BL,214,CH,47.54021,7.56932
17538,Birsfelden,1641,BL,214,CH,47.5529,7.62322
17553,Bottmingen,1641,BL,214,CH,47.52343,7.57211
17563,Brislach,1641,BL,214,CH,47.41763,7.5434
17575,Bubendorf,1641,BL,214,CH,47.44586,7.73759
17589,Buus,1641,BL,214,CH,47.50635,7.86414
17684,Diegten,1641,BL,214,CH,47.4138,7.81085
17775,Ettingen,1641,BL,214,CH,47.48225,7.54654
17808,Frenkendorf,1641,BL,214,CH,47.50686,7.71648
17817,Füllinsdorf,1641,BL,214,CH,47.50688,7.73129
17825,Gelterkinden,1641,BL,214,CH,47.46497,7.85174
17867,Grellingen,1641,BL,214,CH,47.44231,7.58906
17942,Hölstein,1641,BL,214,CH,47.4229,7.77041
17956,Itingen,1641,BL,214,CH,47.46651,7.78502
18034,Langenbruck,1641,BL,214,CH,47.34917,7.76802
18109,Läufelfingen,1641,BL,214,CH,47.39457,7.85578
18042,Laufen,1641,BL,214,CH,47.42193,7.49946
18050,Lausen,1641,BL,214,CH,47.47139,7.7603
18082,Liesberg,1641,BL,214,CH,47.40398,7.42787
18083,Liestal,1641,BL,214,CH,47.48455,7.73446
18200,Münchenstein,1641,BL,214,CH,47.51848,7.60966
18185,Muttenz,1641,BL,214,CH,47.52271,7.64511
18244,Oberdorf,1641,BL,214,CH,47.39353,7.75169
18270,Oberwil,1641,BL,214,CH,47.51407,7.55786
18287,Ormalingen,1641,BL,214,CH,47.46936,7.87248
18307,Pfeffingen,1641,BL,214,CH,47.45984,7.58975
18324,Pratteln,1641,BL,214,CH,47.52071,7.69356
18362,Reigoldswil,1641,BL,214,CH,47.39824,7.68718
18403,Röschenz,1641,BL,214,CH,47.42366,7.48024
18484,Schönenbuch,1641,BL,214,CH,47.53853,7.50572
18505,Seltisberg,1641,BL,214,CH,47.46249,7.72039
18526,Sissach,1641,BL,214,CH,47.46408,7.80888
18589,Therwil,1641,BL,214,CH,47.49941,7.55669
18699,Wahlen,1641,BL,214,CH,47.40226,7.51511
18710,Waldenburg,1641,BL,214,CH,47.38333,7.75
18803,Zunzgen,1641,BL,214,CH,47.44925,7.80789
18807,Zwingen,1641,BL,214,CH,47.43825,7.53027
17358,Aarberg,1645,BE,214,CH,47.04439,7.27578
17360,Aarwangen,1645,BE,214,CH,47.23845,7.76854
17362,Adelboden,1645,BE,214,CH,46.49142,7.56031
17373,Aeschi b. Spiez,1645,BE,214,CH,46.65848,7.6965
17404,Arch,1645,BE,214,CH,47.16533,7.43139
17417,Attiswil,1645,BE,214,CH,47.24673,7.61353
17592,Bäriswil,1645,BE,214,CH,47.01947,7.52709
17593,Bätterkinden,1645,BE,214,CH,47.13164,7.53817
17447,Beatenberg,1645,BE,214,CH,46.69896,7.79428
17454,Bellmund,1645,BE,214,CH,47.10852,7.24608
17456,Belp,1645,BE,214,CH,46.89129,7.49825
17462,Bern,1645,BE,214,CH,46.94809,7.44744
17463,Bern-Mittelland District,1645,BE,214,CH,46.92526,7.49024
17594,Bévilard,1645,BE,214,CH,47.23711,7.28325
17526,Biel/Bienne,1645,BE,214,CH,47.13713,7.24608
17527,Biel/Bienne District,1645,BE,214,CH,47.12725,7.26174
17528,Biglen,1645,BE,214,CH,46.92629,7.62508
17542,Blumenstein,1645,BE,214,CH,46.7421,7.52136
17545,Bolligen,1645,BE,214,CH,46.9751,7.49697
17546,Boltigen,1645,BE,214,CH,46.62847,7.39054
17595,Bönigen,1645,BE,214,CH,46.68736,7.8935
17556,Bowil,1645,BE,214,CH,46.89304,7.69757
17560,Brienz,1645,BE,214,CH,46.7545,8.03847
17572,Brügg,1645,BE,214,CH,47.1237,7.27887
17577,Buchholterberg,1645,BE,214,CH,46.81351,7.67463
17583,Burgdorf,1645,BE,214,CH,47.05901,7.62786
17584,Burgistein,1645,BE,214,CH,46.78464,7.49988
17653,Corgémont,1645,BE,214,CH,47.19457,7.14517
17664,Court,1645,BE,214,CH,47.23956,7.33655
17665,Courtelary,1645,BE,214,CH,47.17822,7.07236
17708,Därligen,1645,BE,214,CH,46.66175,7.80808
17686,Diemtigen,1645,BE,214,CH,46.64928,7.56477
17716,Dürrenroth,1645,BE,214,CH,47.08953,7.7917
17731,Eggiwil,1645,BE,214,CH,46.87575,7.79567
17747,Emmental District,1645,BE,214,CH,47.04425,7.66176
17758,Eriswil,1645,BE,214,CH,47.07816,7.85149
17759,Erlach,1645,BE,214,CH,47.0422,7.09728
17764,Erlenbach im Simmental,1645,BE,214,CH,46.66021,7.55445
17767,Ersigen,1645,BE,214,CH,47.09368,7.59507
17777,Evilard,1645,BE,214,CH,47.15046,7.23895
17784,Ferenbalm,1645,BE,214,CH,46.9488,7.21124
17802,Fraubrunnen,1645,BE,214,CH,47.0862,7.52727
17805,Frauenkappelen,1645,BE,214,CH,46.95425,7.33835
17812,Frutigen,1645,BE,214,CH,46.58723,7.64945
17813,Frutigen-Niedersimmental District,1645,BE,214,CH,46.60236,7.62292
17870,Grindelwald,1645,BE,214,CH,46.62396,8.03601
17874,Grossaffoltern,1645,BE,214,CH,47.06534,7.35689
17884,Gstaad,1645,BE,214,CH,46.47215,7.28685
17885,Guggisberg,1645,BE,214,CH,46.76756,7.32946
17902,Heimberg,1645,BE,214,CH,46.79482,7.60433
17903,Heimiswil,1645,BE,214,CH,47.06755,7.66665
17908,Hermiswil,1645,BE,214,CH,46.83125,7.47775
17910,Herzogenbuchsee,1645,BE,214,CH,47.18795,7.7062
17913,Hilterfingen,1645,BE,214,CH,46.73521,7.66185
17915,Hindelbank,1645,BE,214,CH,47.0427,7.54143
17936,Huttwil,1645,BE,214,CH,47.11502,7.86209
17952,Ins,1645,BE,214,CH,47.00584,7.10609
17953,Interlaken,1645,BE,214,CH,46.68387,7.86638
17954,Interlaken-Oberhasli District,1645,BE,214,CH,46.68931,7.98869
17957,Jegenstorf,1645,BE,214,CH,47.04802,7.50787
17963,Jura bernois,1645,BE,214,CH,47.21892,7.21981
17968,Kallnach,1645,BE,214,CH,47.02032,7.23545
17970,Kandersteg,1645,BE,214,CH,46.49467,7.67326
17971,Kappelen,1645,BE,214,CH,47.06015,7.2686
17972,Kehrsatz,1645,BE,214,CH,46.91035,7.47096
17981,Kirchberg,1645,BE,214,CH,47.08538,7.58288
17982,Kirchlindach,1645,BE,214,CH,46.99965,7.41735
18011,Köniz,1645,BE,214,CH,46.92436,7.41457
18002,Konolfingen,1645,BE,214,CH,46.87909,7.62013
18003,Koppigen,1645,BE,214,CH,47.13125,7.60525
18004,Krauchthal,1645,BE,214,CH,47.00964,7.5664
18023,La Neuveville,1645,BE,214,CH,47.06592,7.09717
18036,Langenthal,1645,BE,214,CH,47.21526,7.79607
18037,Langnau,1645,BE,214,CH,46.93936,7.78738
18045,Laupen,1645,BE,214,CH,46.90214,7.23973
18047,Lauperswil,1645,BE,214,CH,46.96564,7.74214
18051,Lauterbrunnen,1645,BE,214,CH,46.59307,7.90938
18063,Lengnau,1645,BE,214,CH,47.18155,7.36814
18064,Lenk,1645,BE,214,CH,46.45826,7.44298
18077,Leuzigen,1645,BE,214,CH,47.17458,7.45775
18085,Linden,1645,BE,214,CH,46.8469,7.67831
18093,Lotzwil,1645,BE,214,CH,47.19135,7.79102
18112,Lützelflüh,1645,BE,214,CH,47.00757,7.69165
18107,Lyss,1645,BE,214,CH,47.0741,7.30655
18108,Lyssach,1645,BE,214,CH,47.06445,7.58228
18113,Madiswil,1645,BE,214,CH,47.16463,7.79858
18118,Malleray,1645,BE,214,CH,47.23839,7.27286
18129,Matten,1645,BE,214,CH,46.67833,7.86889
18142,Meinisberg,1645,BE,214,CH,47.15965,7.34801
18143,Meiringen,1645,BE,214,CH,46.72709,8.1872
18146,Melchnau,1645,BE,214,CH,47.18213,7.85128
18175,Moutier,1645,BE,214,CH,47.27818,7.36951
18195,Mühleberg,1645,BE,214,CH,46.95466,7.26102
18197,Mühlethurnen,1645,BE,214,CH,46.81345,7.50881
18199,Münchenbuchsee,1645,BE,214,CH,47.02175,7.45036
18201,Münchenwiler,1645,BE,214,CH,46.91334,7.12556
18204,Münsingen,1645,BE,214,CH,46.87298,7.561
18206,Müntschemier,1645,BE,214,CH,46.99548,7.14626
18183,Muri,1645,BE,214,CH,46.93122,7.48658
18219,Nidau,1645,BE,214,CH,47.12545,7.24033
18220,Niederbipp,1645,BE,214,CH,47.27175,7.69583
18239,Oberaargau,1645,BE,214,CH,47.19202,7.74553
18240,Oberbipp,1645,BE,214,CH,47.2607,7.66359
18242,Oberburg,1645,BE,214,CH,47.03665,7.62745
18243,Oberdiessbach,1645,BE,214,CH,46.84117,7.6173
18267,Obersimmental-Saanen District,1645,BE,214,CH,46.47932,7.35803
18289,Orpund,1645,BE,214,CH,47.13891,7.30775
18291,Orvin,1645,BE,214,CH,47.16068,7.21368
18332,Péry,1645,BE,214,CH,47.19398,7.24913
18314,Pieterlen,1645,BE,214,CH,47.17501,7.33791
18334,Radelfingen,1645,BE,214,CH,47.02146,7.27178
18343,Reconvilier,1645,BE,214,CH,47.23431,7.22239
18376,Riggisberg,1645,BE,214,CH,46.81028,7.48014
18377,Ringgenberg,1645,BE,214,CH,46.70114,7.89445
18382,Roggwil,1645,BE,214,CH,47.24119,7.82141
18385,Rohrbach,1645,BE,214,CH,47.13521,7.81334
18396,Rubigen,1645,BE,214,CH,46.89868,7.5446
18404,Rüderswil,1645,BE,214,CH,46.98374,7.72167
18405,Rüeggisberg,1645,BE,214,CH,46.82216,7.4389
18408,Rüschegg,1645,BE,214,CH,46.77977,7.39167
18415,Saanen,1645,BE,214,CH,46.48945,7.26003
18425,Saint-Imier,1645,BE,214,CH,47.15284,6.99692
18443,Sankt Stephan,1645,BE,214,CH,46.50827,7.39559
18488,Schüpfen,1645,BE,214,CH,47.03661,7.37723
18491,Seeberg,1645,BE,214,CH,47.15585,7.66567
18493,Seedorf,1645,BE,214,CH,47.03445,7.31249
18494,Seeland District,1645,BE,214,CH,47.06635,7.26333
18502,Seftigen,1645,BE,214,CH,46.78765,7.53937
18519,Signau,1645,BE,214,CH,46.91944,7.72418
18520,Sigriswil,1645,BE,214,CH,46.71656,7.71335
18533,Spiez,1645,BE,214,CH,46.68473,7.69111
18550,Steffisburg,1645,BE,214,CH,46.77807,7.63249
18558,Stettlen,1645,BE,214,CH,46.95835,7.52508
18566,Sumiswald,1645,BE,214,CH,47.02747,7.74526
18617,Täuffelen,1645,BE,214,CH,47.0663,7.19883
18576,Tavannes,1645,BE,214,CH,47.22079,7.19759
