start_id,start_vertex_type,end_id,end_vertex_type
104074,City,201,Country
104132,City,201,Country
104165,City,201,Country
104181,City,201,Country
104219,City,201,Country
104251,City,201,Country
104182,City,201,Country
104183,City,201,Country
104215,City,201,Country
104333,City,201,Country
104185,City,201,Country
104235,City,201,Country
104186,City,201,Country
104187,City,201,Country
104188,City,201,Country
104065,City,201,Country
104189,City,201,Country
104191,City,201,Country
104192,City,201,Country
104197,City,201,Country
104196,City,201,Country
104200,City,201,Country
104061,City,201,Country
104124,City,201,Country
104155,City,201,Country
104164,City,201,Country
104267,City,201,Country
104157,City,201,Country
104354,City,201,Country
104062,City,201,Country
104336,City,201,Country
104153,City,201,Country
104201,City,201,Country
104247,City,201,Country
104202,City,201,Country
104203,City,201,Country
104204,City,201,Country
104154,City,201,Country
104206,City,201,Country
104237,City,201,Country
104342,City,201,Country
104276,City,201,Country
104209,City,201,Country
104210,City,201,Country
104216,City,201,Country
104217,City,201,Country
104220,City,201,Country
104176,City,201,Country
104221,City,201,Country
104229,City,201,Country
104269,City,201,Country
104222,City,201,Country
104226,City,201,Country
104224,City,201,Country
104225,City,201,Country
104228,City,201,Country
104230,City,201,Country
104233,City,201,Country
104234,City,201,Country
104236,City,201,Country
104238,City,201,Country
104239,City,201,Country
104103,City,201,Country
104198,City,201,Country
104252,City,201,Country
104241,City,201,Country
104240,City,201,Country
104243,City,201,Country
104162,City,201,Country
104245,City,201,Country
104146,City,201,Country
104249,City,201,Country
104250,City,201,Country
104253,City,201,Country
104319,City,201,Country
104255,City,201,Country
104256,City,201,Country
104258,City,201,Country
104259,City,201,Country
104257,City,201,Country
104066,City,201,Country
104263,City,201,Country
104341,City,201,Country
104264,City,201,Country
104266,City,201,Country
104261,City,201,Country
104343,City,201,Country
104322,City,201,Country
104117,City,201,Country
104351,City,201,Country
104265,City,201,Country
104345,City,201,Country
104346,City,201,Country
104347,City,201,Country
104348,City,201,Country
104268,City,201,Country
104270,City,201,Country
104352,City,201,Country
104353,City,201,Country
104289,City,201,Country
104159,City,201,Country
104218,City,201,Country
104271,City,201,Country
104361,City,201,Country
104232,City,201,Country
104272,City,201,Country
104329,City,201,Country
104273,City,201,Country
104356,City,201,Country
104358,City,201,Country
104359,City,201,Country
104360,City,201,Country
104275,City,201,Country
104277,City,201,Country
104248,City,201,Country
104362,City,201,Country
104296,City,201,Country
104284,City,201,Country
104285,City,201,Country
104363,City,201,Country
104286,City,201,Country
104287,City,201,Country
104290,City,201,Country
104314,City,201,Country
104291,City,201,Country
104292,City,201,Country
104293,City,201,Country
104294,City,201,Country
104295,City,201,Country
104297,City,201,Country
104298,City,201,Country
104301,City,201,Country
104068,City,201,Country
104303,City,201,Country
104340,City,201,Country
104302,City,201,Country
104304,City,201,Country
104305,City,201,Country
104306,City,201,Country
104308,City,201,Country
104310,City,201,Country
104311,City,201,Country
104313,City,201,Country
104317,City,201,Country
104318,City,201,Country
104320,City,201,Country
104307,City,201,Country
104321,City,201,Country
104323,City,201,Country
104126,City,201,Country
104136,City,201,Country
104325,City,201,Country
104111,City,201,Country
104344,City,201,Country
104324,City,201,Country
104364,City,201,Country
104327,City,201,Country
104365,City,201,Country
104366,City,201,Country
104367,City,201,Country
104368,City,201,Country
104335,City,201,Country
104369,City,201,Country
31915,City,207,Country
31918,City,207,Country
31929,City,207,Country
31936,City,207,Country
31950,City,207,Country
31951,City,207,Country
31958,City,207,Country
32346,City,207,Country
31994,City,207,Country
31996,City,207,Country
32000,City,207,Country
32015,City,207,Country
32063,City,207,Country
32048,City,207,Country
32049,City,207,Country
32056,City,207,Country
32062,City,207,Country
32060,City,207,Country
32061,City,207,Country
32070,City,207,Country
32076,City,207,Country
32079,City,207,Country
32080,City,207,Country
32081,City,207,Country
32087,City,207,Country
32090,City,207,Country
32091,City,207,Country
32103,City,207,Country
32109,City,207,Country
32138,City,207,Country
32130,City,207,Country
32167,City,207,Country
32180,City,207,Country
32188,City,207,Country
32196,City,207,Country
32197,City,207,Country
32231,City,207,Country
32210,City,207,Country
32212,City,207,Country
32214,City,207,Country
32215,City,207,Country
32216,City,207,Country
32223,City,207,Country
32232,City,207,Country
32233,City,207,Country
32235,City,207,Country
32238,City,207,Country
32239,City,207,Country
32240,City,207,Country
32245,City,207,Country
32246,City,207,Country
32251,City,207,Country
32315,City,207,Country
32262,City,207,Country
32270,City,207,Country
32277,City,207,Country
32279,City,207,Country
32289,City,207,Country
32290,City,207,Country
32316,City,207,Country
32295,City,207,Country
32297,City,207,Country
32305,City,207,Country
32314,City,207,Country
32320,City,207,Country
32321,City,207,Country
32323,City,207,Country
32324,City,207,Country
32334,City,207,Country
32336,City,207,Country
32376,City,207,Country
32596,City,207,Country
32390,City,207,Country
32392,City,207,Country
32399,City,207,Country
32426,City,207,Country
38575,City,207,Country
32431,City,207,Country
32437,City,207,Country
32441,City,207,Country
32444,City,207,Country
32448,City,207,Country
32482,City,207,Country
32483,City,207,Country
32488,City,207,Country
32491,City,207,Country
32496,City,207,Country
32499,City,207,Country
32506,City,207,Country
32512,City,207,Country
32514,City,207,Country
32543,City,207,Country
32550,City,207,Country
32571,City,207,Country
32584,City,207,Country
32585,City,207,Country
32604,City,207,Country
32607,City,207,Country
32608,City,207,Country
32615,City,207,Country
32709,City,207,Country
32646,City,207,Country
32699,City,207,Country
32696,City,207,Country
32700,City,207,Country
32716,City,207,Country
32717,City,207,Country
32718,City,207,Country
32719,City,207,Country
33057,City,207,Country
32730,City,207,Country
32732,City,207,Country
32734,City,207,Country
33059,City,207,Country
33060,City,207,Country
32757,City,207,Country
32762,City,207,Country
32763,City,207,Country
32764,City,207,Country
32765,City,207,Country
32767,City,207,Country
32768,City,207,Country
32766,City,207,Country
32769,City,207,Country
32770,City,207,Country
32771,City,207,Country
32772,City,207,Country
32773,City,207,Country
32774,City,207,Country
32775,City,207,Country
32779,City,207,Country
32823,City,207,Country
32824,City,207,Country
32827,City,207,Country
33061,City,207,Country
32853,City,207,Country
32868,City,207,Country
32938,City,207,Country
32939,City,207,Country
32944,City,207,Country
32956,City,207,Country
32957,City,207,Country
32977,City,207,Country
32997,City,207,Country
33014,City,207,Country
33027,City,207,Country
33036,City,207,Country
33084,City,207,Country
33098,City,207,Country
33100,City,207,Country
33893,City,207,Country
33117,City,207,Country
33894,City,207,Country
33120,City,207,Country
33135,City,207,Country
33144,City,207,Country
33172,City,207,Country
33175,City,207,Country
33189,City,207,Country
33195,City,207,Country
33200,City,207,Country
33212,City,207,Country
33526,City,207,Country
33901,City,207,Country
33536,City,207,Country
33231,City,207,Country
33540,City,207,Country
33541,City,207,Country
33239,City,207,Country
33241,City,207,Country
33242,City,207,Country
33245,City,207,Country
33257,City,207,Country
33260,City,207,Country
33268,City,207,Country
33276,City,207,Country
33285,City,207,Country
33288,City,207,Country
33290,City,207,Country
33298,City,207,Country
33310,City,207,Country
33325,City,207,Country
33333,City,207,Country
33337,City,207,Country
33898,City,207,Country
33338,City,207,Country
33343,City,207,Country
33348,City,207,Country
33350,City,207,Country
33352,City,207,Country
33900,City,207,Country
33412,City,207,Country
33420,City,207,Country
33419,City,207,Country
33447,City,207,Country
33454,City,207,Country
33455,City,207,Country
33456,City,207,Country
33468,City,207,Country
33464,City,207,Country
33474,City,207,Country
33488,City,207,Country
33491,City,207,Country
33522,City,207,Country
33523,City,207,Country
33524,City,207,Country
33568,City,207,Country
33619,City,207,Country
33627,City,207,Country
33631,City,207,Country
33630,City,207,Country
33635,City,207,Country
33637,City,207,Country
33641,City,207,Country
33643,City,207,Country
33648,City,207,Country
33652,City,207,Country
33666,City,207,Country
33902,City,207,Country
33723,City,207,Country
33831,City,207,Country
33741,City,207,Country
33747,City,207,Country
33751,City,207,Country
33903,City,207,Country
33761,City,207,Country
33762,City,207,Country
33765,City,207,Country
33904,City,207,Country
33790,City,207,Country
33791,City,207,Country
33806,City,207,Country
33807,City,207,Country
33810,City,207,Country
33812,City,207,Country
33820,City,207,Country
33869,City,207,Country
33874,City,207,Country
33876,City,207,Country
33877,City,207,Country
33878,City,207,Country
33906,City,207,Country
33883,City,207,Country
33907,City,207,Country
33911,City,207,Country
33914,City,207,Country
33920,City,207,Country
33921,City,207,Country
33934,City,207,Country
33965,City,207,Country
33940,City,207,Country
33954,City,207,Country
33949,City,207,Country
33950,City,207,Country
33966,City,207,Country
33967,City,207,Country
38577,City,207,Country
33977,City,207,Country
33981,City,207,Country
33986,City,207,Country
33991,City,207,Country
33992,City,207,Country
33993,City,207,Country
33995,City,207,Country
33996,City,207,Country
33998,City,207,Country
34013,City,207,Country
34016,City,207,Country
34017,City,207,Country
34018,City,207,Country
34019,City,207,Country
34023,City,207,Country
34026,City,207,Country
34028,City,207,Country
34047,City,207,Country
34051,City,207,Country
34060,City,207,Country
34075,City,207,Country
34084,City,207,Country
34094,City,207,Country
34109,City,207,Country
34112,City,207,Country
34114,City,207,Country
34115,City,207,Country
34116,City,207,Country
34136,City,207,Country
34141,City,207,Country
34143,City,207,Country
34162,City,207,Country
34175,City,207,Country
34176,City,207,Country
34194,City,207,Country
34188,City,207,Country
34205,City,207,Country
34206,City,207,Country
34238,City,207,Country
34243,City,207,Country
34266,City,207,Country
34282,City,207,Country
34290,City,207,Country
34297,City,207,Country
34304,City,207,Country
34292,City,207,Country
34293,City,207,Country
34294,City,207,Country
34306,City,207,Country
34316,City,207,Country
34338,City,207,Country
34362,City,207,Country
34558,City,207,Country
34375,City,207,Country
34380,City,207,Country
34427,City,207,Country
34438,City,207,Country
34448,City,207,Country
34451,City,207,Country
34561,City,207,Country
34454,City,207,Country
34562,City,207,Country
34462,City,207,Country
34463,City,207,Country
34467,City,207,Country
34473,City,207,Country
34563,City,207,Country
34484,City,207,Country
34497,City,207,Country
34507,City,207,Country
34519,City,207,Country
34522,City,207,Country
34523,City,207,Country
34531,City,207,Country
34533,City,207,Country
34538,City,207,Country
34539,City,207,Country
34570,City,207,Country
34567,City,207,Country
34548,City,207,Country
34593,City,207,Country
34608,City,207,Country
34609,City,207,Country
34612,City,207,Country
34620,City,207,Country
34621,City,207,Country
34622,City,207,Country
34627,City,207,Country
34660,City,207,Country
34706,City,207,Country
34708,City,207,Country
34684,City,207,Country
34685,City,207,Country
34710,City,207,Country
34711,City,207,Country
34712,City,207,Country
34694,City,207,Country
34717,City,207,Country
34718,City,207,Country
34719,City,207,Country
34720,City,207,Country
34702,City,207,Country
34731,City,207,Country
34740,City,207,Country
34746,City,207,Country
34749,City,207,Country
34757,City,207,Country
34766,City,207,Country
34767,City,207,Country
34768,City,207,Country
38580,City,207,Country
34782,City,207,Country
34779,City,207,Country
34780,City,207,Country
34781,City,207,Country
34785,City,207,Country
34786,City,207,Country
34811,City,207,Country
34795,City,207,Country
34810,City,207,Country
34812,City,207,Country
34836,City,207,Country
34816,City,207,Country
34817,City,207,Country
34818,City,207,Country
34838,City,207,Country
34826,City,207,Country
34829,City,207,Country
34834,City,207,Country
34839,City,207,Country
34853,City,207,Country
34855,City,207,Country
34862,City,207,Country
34864,City,207,Country
34865,City,207,Country
34875,City,207,Country
34882,City,207,Country
34884,City,207,Country
34886,City,207,Country
34888,City,207,Country
34892,City,207,Country
34891,City,207,Country
34895,City,207,Country
34899,City,207,Country
34910,City,207,Country
34912,City,207,Country
34913,City,207,Country
34915,City,207,Country
34916,City,207,Country
34917,City,207,Country
34922,City,207,Country
34933,City,207,Country
35174,City,207,Country
34967,City,207,Country
34969,City,207,Country
34977,City,207,Country
34982,City,207,Country
34983,City,207,Country
34984,City,207,Country
35004,City,207,Country
35011,City,207,Country
35029,City,207,Country
35030,City,207,Country
35052,City,207,Country
35055,City,207,Country
35096,City,207,Country
35102,City,207,Country
35108,City,207,Country
35110,City,207,Country
35111,City,207,Country
35118,City,207,Country
35119,City,207,Country
35126,City,207,Country
35131,City,207,Country
35136,City,207,Country
35147,City,207,Country
35148,City,207,Country
35177,City,207,Country
35149,City,207,Country
35152,City,207,Country
35160,City,207,Country
35178,City,207,Country
35168,City,207,Country
35169,City,207,Country
35179,City,207,Country
35212,City,207,Country
35213,City,207,Country
35703,City,207,Country
35242,City,207,Country
35250,City,207,Country
35271,City,207,Country
35275,City,207,Country
35281,City,207,Country
35283,City,207,Country
35285,City,207,Country
35312,City,207,Country
35291,City,207,Country
35295,City,207,Country
35307,City,207,Country
35302,City,207,Country
35350,City,207,Country
35369,City,207,Country
35405,City,207,Country
35427,City,207,Country
35463,City,207,Country
35462,City,207,Country
35468,City,207,Country
35473,City,207,Country
35489,City,207,Country
35490,City,207,Country
35494,City,207,Country
35503,City,207,Country
35533,City,207,Country
35548,City,207,Country
35550,City,207,Country
35551,City,207,Country
35557,City,207,Country
35558,City,207,Country
35577,City,207,Country
35578,City,207,Country
35579,City,207,Country
35583,City,207,Country
35585,City,207,Country
35600,City,207,Country
35629,City,207,Country
35636,City,207,Country
35645,City,207,Country
35686,City,207,Country
35781,City,207,Country
35802,City,207,Country
35804,City,207,Country
35805,City,207,Country
35809,City,207,Country
35844,City,207,Country
35845,City,207,Country
35812,City,207,Country
35834,City,207,Country
35853,City,207,Country
35862,City,207,Country
35863,City,207,Country
35870,City,207,Country
35888,City,207,Country
35914,City,207,Country
35915,City,207,Country
35917,City,207,Country
35936,City,207,Country
35937,City,207,Country
38583,City,207,Country
35948,City,207,Country
35975,City,207,Country
35982,City,207,Country
35981,City,207,Country
35996,City,207,Country
35997,City,207,Country
36024,City,207,Country
36029,City,207,Country
36037,City,207,Country
36041,City,207,Country
36043,City,207,Country
36058,City,207,Country
36061,City,207,Country
36072,City,207,Country
36078,City,207,Country
36079,City,207,Country
36081,City,207,Country
36085,City,207,Country
36088,City,207,Country
36096,City,207,Country
36098,City,207,Country
36100,City,207,Country
36102,City,207,Country
36114,City,207,Country
36126,City,207,Country
36163,City,207,Country
36174,City,207,Country
36149,City,207,Country
36188,City,207,Country
36229,City,207,Country
36211,City,207,Country
36212,City,207,Country
36224,City,207,Country
36267,City,207,Country
36265,City,207,Country
36277,City,207,Country
36486,City,207,Country
36303,City,207,Country
36316,City,207,Country
36323,City,207,Country
36346,City,207,Country
36354,City,207,Country
36358,City,207,Country
36369,City,207,Country
36370,City,207,Country
36372,City,207,Country
36374,City,207,Country
36380,City,207,Country
36388,City,207,Country
36401,City,207,Country
36415,City,207,Country
36417,City,207,Country
36436,City,207,Country
36441,City,207,Country
36447,City,207,Country
36450,City,207,Country
36466,City,207,Country
36468,City,207,Country
36469,City,207,Country
36470,City,207,Country
36475,City,207,Country
36477,City,207,Country
36532,City,207,Country
36498,City,207,Country
36714,City,207,Country
36584,City,207,Country
36627,City,207,Country
36716,City,207,Country
36630,City,207,Country
36673,City,207,Country
36675,City,207,Country
36676,City,207,Country
36680,City,207,Country
36692,City,207,Country
36705,City,207,Country
36706,City,207,Country
36724,City,207,Country
36746,City,207,Country
36747,City,207,Country
36774,City,207,Country
36779,City,207,Country
36810,City,207,Country
36827,City,207,Country
36835,City,207,Country
36841,City,207,Country
36842,City,207,Country
36844,City,207,Country
36852,City,207,Country
36896,City,207,Country
36903,City,207,Country
36919,City,207,Country
36921,City,207,Country
36923,City,207,Country
36947,City,207,Country
36948,City,207,Country
36949,City,207,Country
37006,City,207,Country
37009,City,207,Country
37047,City,207,Country
37049,City,207,Country
37059,City,207,Country
37094,City,207,Country
37104,City,207,Country
37105,City,207,Country
37113,City,207,Country
37131,City,207,Country
37133,City,207,Country
37143,City,207,Country
37182,City,207,Country
37188,City,207,Country
37197,City,207,Country
37228,City,207,Country
37236,City,207,Country
37239,City,207,Country
37246,City,207,Country
37248,City,207,Country
37254,City,207,Country
37288,City,207,Country
37296,City,207,Country
37298,City,207,Country
37302,City,207,Country
37305,City,207,Country
37331,City,207,Country
37343,City,207,Country
37350,City,207,Country
37381,City,207,Country
37390,City,207,Country
37406,City,207,Country
37667,City,207,Country
37439,City,207,Country
37448,City,207,Country
37449,City,207,Country
37487,City,207,Country
37501,City,207,Country
37503,City,207,Country
37506,City,207,Country
37511,City,207,Country
37513,City,207,Country
37530,City,207,Country
37561,City,207,Country
37566,City,207,Country
37569,City,207,Country
37571,City,207,Country
37592,City,207,Country
37605,City,207,Country
37625,City,207,Country
37634,City,207,Country
37637,City,207,Country
37656,City,207,Country
37657,City,207,Country
38584,City,207,Country
37670,City,207,Country
37675,City,207,Country
37679,City,207,Country
37685,City,207,Country
37697,City,207,Country
37711,City,207,Country
37758,City,207,Country
37783,City,207,Country
37796,City,207,Country
37815,City,207,Country
37809,City,207,Country
37822,City,207,Country
37823,City,207,Country
38413,City,207,Country
37893,City,207,Country
37921,City,207,Country
37926,City,207,Country
38414,City,207,Country
37927,City,207,Country
38415,City,207,Country
38416,City,207,Country
37941,City,207,Country
37947,City,207,Country
37961,City,207,Country
38417,City,207,Country
38006,City,207,Country
38014,City,207,Country
38016,City,207,Country
38026,City,207,Country
38056,City,207,Country
38081,City,207,Country
38102,City,207,Country
38124,City,207,Country
38132,City,207,Country
38136,City,207,Country
38171,City,207,Country
38180,City,207,Country
38200,City,207,Country
38205,City,207,Country
38208,City,207,Country
38210,City,207,Country
38189,City,207,Country
38192,City,207,Country
38212,City,207,Country
38213,City,207,Country
38217,City,207,Country
38223,City,207,Country
38222,City,207,Country
38224,City,207,Country
38264,City,207,Country
38268,City,207,Country
38294,City,207,Country
38301,City,207,Country
38350,City,207,Country
38356,City,207,Country
38410,City,207,Country
38418,City,207,Country
38441,City,207,Country
38449,City,207,Country
38453,City,207,Country
38454,City,207,Country
38455,City,207,Country
38459,City,207,Country
38501,City,207,Country
38505,City,207,Country
38507,City,207,Country
38512,City,207,Country
38510,City,207,Country
31898,City,207,Country
31904,City,207,Country
31913,City,207,Country
31914,City,207,Country
31927,City,207,Country
31971,City,207,Country
31952,City,207,Country
31954,City,207,Country
31955,City,207,Country
31972,City,207,Country
31964,City,207,Country
31966,City,207,Country
32594,City,207,Country
31982,City,207,Country
31988,City,207,Country
31989,City,207,Country
31991,City,207,Country
32004,City,207,Country
32009,City,207,Country
32022,City,207,Country
32025,City,207,Country
32026,City,207,Country
32029,City,207,Country
32033,City,207,Country
32039,City,207,Country
32040,City,207,Country
32041,City,207,Country
32042,City,207,Country
32044,City,207,Country
32054,City,207,Country
32066,City,207,Country
32069,City,207,Country
32071,City,207,Country
32074,City,207,Country
32073,City,207,Country
32078,City,207,Country
32094,City,207,Country
32105,City,207,Country
32116,City,207,Country
32120,City,207,Country
32124,City,207,Country
32176,City,207,Country
32185,City,207,Country
32191,City,207,Country
32192,City,207,Country
32193,City,207,Country
32206,City,207,Country
32205,City,207,Country
32234,City,207,Country
32242,City,207,Country
32255,City,207,Country
32257,City,207,Country
32258,City,207,Country
32292,City,207,Country
32298,City,207,Country
32302,City,207,Country
32303,City,207,Country
32309,City,207,Country
32311,City,207,Country
32312,City,207,Country
32317,City,207,Country
32326,City,207,Country
32330,City,207,Country
32335,City,207,Country
32350,City,207,Country
32365,City,207,Country
32373,City,207,Country
32377,City,207,Country
32384,City,207,Country
32389,City,207,Country
32395,City,207,Country
32401,City,207,Country
32408,City,207,Country
32530,City,207,Country
32440,City,207,Country
32450,City,207,Country
32465,City,207,Country
32470,City,207,Country
32474,City,207,Country
32481,City,207,Country
32480,City,207,Country
32525,City,207,Country
32553,City,207,Country
32554,City,207,Country
32573,City,207,Country
32581,City,207,Country
32583,City,207,Country
32589,City,207,Country
33048,City,207,Country
32605,City,207,Country
32606,City,207,Country
33049,City,207,Country
32610,City,207,Country
32614,City,207,Country
32622,City,207,Country
32625,City,207,Country
32631,City,207,Country
32712,City,207,Country
32645,City,207,Country
33050,City,207,Country
32649,City,207,Country
32650,City,207,Country
33051,City,207,Country
32660,City,207,Country
32668,City,207,Country
32713,City,207,Country
32737,City,207,Country
32741,City,207,Country
32753,City,207,Country
32777,City,207,Country
32780,City,207,Country
32834,City,207,Country
32845,City,207,Country
32850,City,207,Country
32884,City,207,Country
32887,City,207,Country
32888,City,207,Country
32891,City,207,Country
32894,City,207,Country
32896,City,207,Country
32898,City,207,Country
32899,City,207,Country
32900,City,207,Country
32901,City,207,Country
32902,City,207,Country
32907,City,207,Country
32912,City,207,Country
32940,City,207,Country
32943,City,207,Country
32949,City,207,Country
32950,City,207,Country
32951,City,207,Country
32953,City,207,Country
32954,City,207,Country
32966,City,207,Country
32974,City,207,Country
32991,City,207,Country
32992,City,207,Country
32996,City,207,Country
33008,City,207,Country
33016,City,207,Country
33017,City,207,Country
33021,City,207,Country
33023,City,207,Country
33070,City,207,Country
33097,City,207,Country
33099,City,207,Country
33119,City,207,Country
33123,City,207,Country
33128,City,207,Country
33130,City,207,Country
33132,City,207,Country
33134,City,207,Country
33136,City,207,Country
33147,City,207,Country
33148,City,207,Country
33173,City,207,Country
33165,City,207,Country
33168,City,207,Country
33179,City,207,Country
33187,City,207,Country
33208,City,207,Country
33528,City,207,Country
33527,City,207,Country
33225,City,207,Country
33236,City,207,Country
33544,City,207,Country
33256,City,207,Country
33265,City,207,Country
33266,City,207,Country
33305,City,207,Country
33306,City,207,Country
33383,City,207,Country
33387,City,207,Country
33393,City,207,Country
33400,City,207,Country
33406,City,207,Country
33402,City,207,Country
33403,City,207,Country
33404,City,207,Country
33405,City,207,Country
33407,City,207,Country
33408,City,207,Country
33409,City,207,Country
33433,City,207,Country
33439,City,207,Country
33440,City,207,Country
33442,City,207,Country
33443,City,207,Country
33452,City,207,Country
33453,City,207,Country
33558,City,207,Country
33564,City,207,Country
33598,City,207,Country
33603,City,207,Country
33608,City,207,Country
33613,City,207,Country
33653,City,207,Country
33638,City,207,Country
33642,City,207,Country
33645,City,207,Country
33675,City,207,Country
33676,City,207,Country
33704,City,207,Country
33718,City,207,Country
33748,City,207,Country
33769,City,207,Country
33773,City,207,Country
33808,City,207,Country
33815,City,207,Country
33823,City,207,Country
33838,City,207,Country
33844,City,207,Country
33846,City,207,Country
33858,City,207,Country
33862,City,207,Country
33871,City,207,Country
33870,City,207,Country
33913,City,207,Country
33924,City,207,Country
33971,City,207,Country
33974,City,207,Country
33976,City,207,Country
33982,City,207,Country
33990,City,207,Country
38530,City,207,Country
34041,City,207,Country
34045,City,207,Country
38579,City,207,Country
34067,City,207,Country
34083,City,207,Country
34090,City,207,Country
34091,City,207,Country
34128,City,207,Country
34137,City,207,Country
34138,City,207,Country
34144,City,207,Country
34154,City,207,Country
34157,City,207,Country
34165,City,207,Country
34170,City,207,Country
34181,City,207,Country
34187,City,207,Country
34191,City,207,Country
34202,City,207,Country
34207,City,207,Country
34218,City,207,Country
34223,City,207,Country
34368,City,207,Country
34229,City,207,Country
34235,City,207,Country
34237,City,207,Country
34270,City,207,Country
34272,City,207,Country
34279,City,207,Country
34280,City,207,Country
34281,City,207,Country
34336,City,207,Country
34337,City,207,Country
34343,City,207,Country
34344,City,207,Country
34350,City,207,Country
34356,City,207,Country
34395,City,207,Country
34396,City,207,Country
34397,City,207,Country
34414,City,207,Country
34443,City,207,Country
34447,City,207,Country
34472,City,207,Country
34476,City,207,Country
34490,City,207,Country
34508,City,207,Country
34506,City,207,Country
34510,City,207,Country
34514,City,207,Country
34515,City,207,Country
34521,City,207,Country
34566,City,207,Country
34554,City,207,Country
34598,City,207,Country
34722,City,207,Country
34624,City,207,Country
34681,City,207,Country
34693,City,207,Country
34695,City,207,Country
34696,City,207,Country
34725,City,207,Country
34728,City,207,Country
34738,City,207,Country
34743,City,207,Country
34750,City,207,Country
34769,City,207,Country
34784,City,207,Country
34787,City,207,Country
34796,City,207,Country
34803,City,207,Country
34804,City,207,Country
34805,City,207,Country
34806,City,207,Country
34807,City,207,Country
34822,City,207,Country
34824,City,207,Country
34854,City,207,Country
34877,City,207,Country
34885,City,207,Country
34937,City,207,Country
34941,City,207,Country
34944,City,207,Country
34954,City,207,Country
34955,City,207,Country
34958,City,207,Country
34964,City,207,Country
34970,City,207,Country
34971,City,207,Country
34997,City,207,Country
34998,City,207,Country
34999,City,207,Country
35005,City,207,Country
35176,City,207,Country
35012,City,207,Country
35013,City,207,Country
35038,City,207,Country
35047,City,207,Country
35049,City,207,Country
35053,City,207,Country
35057,City,207,Country
35058,City,207,Country
35072,City,207,Country
35093,City,207,Country
35094,City,207,Country
35106,City,207,Country
35107,City,207,Country
35109,City,207,Country
35142,City,207,Country
35143,City,207,Country
35150,City,207,Country
35153,City,207,Country
35157,City,207,Country
35158,City,207,Country
35165,City,207,Country
35166,City,207,Country
35197,City,207,Country
35200,City,207,Country
35209,City,207,Country
35210,City,207,Country
35220,City,207,Country
35222,City,207,Country
35224,City,207,Country
35234,City,207,Country
35232,City,207,Country
35244,City,207,Country
35270,City,207,Country
35274,City,207,Country
35313,City,207,Country
35296,City,207,Country
35308,City,207,Country
35316,City,207,Country
35351,City,207,Country
35406,City,207,Country
35411,City,207,Country
35414,City,207,Country
35415,City,207,Country
35417,City,207,Country
35447,City,207,Country
35482,City,207,Country
35508,City,207,Country
35510,City,207,Country
35514,City,207,Country
35521,City,207,Country
35522,City,207,Country
35524,City,207,Country
35532,City,207,Country
35543,City,207,Country
35546,City,207,Country
35563,City,207,Country
35564,City,207,Country
35589,City,207,Country
35590,City,207,Country
35594,City,207,Country
35614,City,207,Country
35615,City,207,Country
35634,City,207,Country
35633,City,207,Country
35638,City,207,Country
35639,City,207,Country
35648,City,207,Country
35650,City,207,Country
35655,City,207,Country
35667,City,207,Country
35665,City,207,Country
35672,City,207,Country
35740,City,207,Country
35766,City,207,Country
35810,City,207,Country
35818,City,207,Country
35819,City,207,Country
35823,City,207,Country
35824,City,207,Country
35826,City,207,Country
35827,City,207,Country
35830,City,207,Country
35832,City,207,Country
35839,City,207,Country
35836,City,207,Country
35854,City,207,Country
35860,City,207,Country
35868,City,207,Country
35874,City,207,Country
35881,City,207,Country
35893,City,207,Country
35918,City,207,Country
35927,City,207,Country
35935,City,207,Country
35945,City,207,Country
35965,City,207,Country
35951,City,207,Country
35961,City,207,Country
35970,City,207,Country
36033,City,207,Country
36035,City,207,Country
36047,City,207,Country
36048,City,207,Country
36054,City,207,Country
36055,City,207,Country
36103,City,207,Country
36165,City,207,Country
36130,City,207,Country
36134,City,207,Country
36140,City,207,Country
36143,City,207,Country
36146,City,207,Country
36153,City,207,Country
36185,City,207,Country
36190,City,207,Country
36214,City,207,Country
36220,City,207,Country
36221,City,207,Country
36233,City,207,Country
36237,City,207,Country
36242,City,207,Country
36243,City,207,Country
36246,City,207,Country
36259,City,207,Country
36269,City,207,Country
36339,City,207,Country
36325,City,207,Country
36328,City,207,Country
36329,City,207,Country
36332,City,207,Country
36342,City,207,Country
36373,City,207,Country
36390,City,207,Country
36393,City,207,Country
36408,City,207,Country
36410,City,207,Country
36440,City,207,Country
36479,City,207,Country
36458,City,207,Country
36460,City,207,Country
36476,City,207,Country
36499,City,207,Country
36528,City,207,Country
36711,City,207,Country
36573,City,207,Country
36585,City,207,Country
36620,City,207,Country
36624,City,207,Country
36629,City,207,Country
36658,City,207,Country
36719,City,207,Country
36672,City,207,Country
36683,City,207,Country
36689,City,207,Country
36691,City,207,Country
36690,City,207,Country
36700,City,207,Country
36725,City,207,Country
37335,City,207,Country
36742,City,207,Country
36748,City,207,Country
36749,City,207,Country
36753,City,207,Country
36759,City,207,Country
36761,City,207,Country
36762,City,207,Country
36769,City,207,Country
36784,City,207,Country
36793,City,207,Country
36794,City,207,Country
36798,City,207,Country
36877,City,207,Country
36878,City,207,Country
36944,City,207,Country
37029,City,207,Country
37040,City,207,Country
37030,City,207,Country
37033,City,207,Country
37054,City,207,Country
37056,City,207,Country
37109,City,207,Country
37163,City,207,Country
37173,City,207,Country
37336,City,207,Country
37186,City,207,Country
37189,City,207,Country
37198,City,207,Country
37200,City,207,Country
37214,City,207,Country
37211,City,207,Country
